title	link	content
[네오위즈 신작 ‘브라운더스트2’, 고전 JRPG 감성 ‘충만’]	https://n.news.naver.com/mnews/article/009/0005128030?sid=105	"[
6월 글로벌 출격…전투개선·가로화면지원 완성도 강화



 브라운더스트2 온라인 쇼케이스네오위즈(공동대표 김승철, 배태근)의 신작 ‘브라운더스트2’가 오는 6월 글로벌 시장에 출격한다. 네오위즈의 모바일게임 사업을 견인했던 ‘브라운더스트’의 후속작이라는 점에서 성과가 주목된다.10일 네오위즈는 ‘브라운더스트2’의 글로벌 온라인 쇼케이스를 개최하고 상세 게임 소개와 함께 서비스 일정을 발표했다.‘브라운더스트2’의 PD를 맡고 있는 이준희 겜프스엔 대표는 “전작 ‘브라운더스트’의 11년 전 이야기를 담은 게임”이라며 “패미콤시절부터 플레이스테이션1까지 즐겼던 명작 콘솔 RPG에 대한 추억을 가진 동료와 3년간 몰입해 개발한 작품”이라고 설명했다.‘브라운더스트2’는 고전 JRPG의 감성을 담은 것이 특징이다. 팩 시스템에 기반한 다채롭고 몰입감 넘치는 스토리, 고품질 2D 그래픽 기반의 캐릭터와 배경, 전작의 전략적인 턴제를 보다 대중적으로 계승한 전투 시스템 등이다. 스토리를 진행하며 여관, 주점 등에서 캐릭터를 확정적으로 얻을 수 있는 것도 포인트다.이 대표는 “전작에서 등장하지 않은 인물들을 주축으로 신과 같은 초월적인 존재가 등장하는 이야기보다는 대륙에서 살아가는 인간들의 이야기를 담았다”라며 “주인공을 막아서는 흑마법사 집단의 사도들도 단순한 악이 아닌 입체적인 모습으로 풀어냈다”라고 설명했다.차별 요소는 팩 시스템이다. 각 팩마다 서로 다른 배경과 이야기를 담아냈다. 동일 인물도 팩에 따라 완전히 다른 모습으로 등장한다. 정통 판타지에서 학원물, 첩보물 등 다양한 소재를 선보일 예정이다.이 대표는 “같은 스토리가 반복되면 지루할 수 있지만 팩 시스템을 통해 새로운 배경과 새로운 이야기를 제공할 수 있다”라며 “개발팀도 보다 자유롭게 상상력을 발휘하며 스토리를 제작할 수 있었다”라고 소개했다.고품질의 2D 그래픽도 특장점이다. 작은 소품 하나하나까지 세밀한 묘사에 신경써 제작했다고 한다. 캐릭터의 애니메이션도 8방향을 모두 구현해 품질을 높였다. 현존 2D 중 최고의 그래픽을 선사하는 것이 모토다. 지난 1월 사전체험 버전을 통해 공개한 일러스트도 새로운 원화로 변경하며 품질을 향상했다.사운드에도 심혈을 기울였다. 각 팩별로 두 개 이상의 테마를 제작하고 영상에 사용되는 배경음도 따로 제작했다. 현대적인 감각에 어울리는 EDM 등 팩에 맞춰 최적화했다. 제작된 음악만 60곡으로 향후 OST 발매도 염두에 두고 있다.또 전투 시스템은 전작을 계승하면서 난이도를 낮춰 이용자 접근성을 높였다. 사전체험에 참여한 이용자 의견을 반영해 캐릭터 배치 공간을 3X3의 9칸에서 3X4의 12칸으로 늘리고 공격과 방어를 동시에 고려해 배치하도록 변경했다. 밀치기 기능을 통해 범위 기술과 연계할 수 있도록 했고 공격이 누적되면 피해가 증가하는 체인 시스템, 주변에 피해를 입히고 침묵 등의 부가효과를 주는 폭탄 시스템도 갖췄다.여기에 이용자가 캐릭터를 조작해 돌아다닐 수 있는 여러 필드도 구성했다. 다양한 상호작용도 가능해 생동감을 더했다. 장비 제작이나 요리를 위한 재료를 구할 수 있는 ‘탐색’ 등 필드 활동을 위한 ‘재능’ 시스템도 구현했다.이 대표는 “필드를 탐험하다가 다양한 퍼즐도 접할 수 있고 기존 세로화면 외에 가로화면 대응도 준비해 어떤 화면에서도 만족스럽게 즐길 수 있다”라며 “출시 이후 TV 등 대형 화면에서 즐길 수 있는 콘솔 모드도 준비 중”이라고 덧붙였다.네오위즈는 10일부터 글로벌 사전예약도 시작했다. 오는 6월 8일부터 12일까지 파이널 베타 테스트도 진행한다. 테스터 모집 기간은 오는 17일부터 31일까지다. 정식 출시는 오는 6월이 목표다. 한국어, 일본어, 영어, 중국어 번체 등 총 4개국어를 지원한다.이 대표는 “전 세계 이용자분들이 보내주신 많은 응원과 격려, 질책을 마음에 새겼다”라며 “‘브라운더스트2’가 선물과도 같은 게임이 됐으면 한다”라고 밝혔다.한편 이날 진행된 온라인 쇼케이스에서는 게임 속 캐릭터 ‘라텔’을 연기한 김영선 성우가 스페셜 MC를 맡았다. 또 ‘라텔’의 일본어 목소리를 연기한 ‘호리에 슌’ 성우의 축전 영상과 일본의 인기 가수 ‘스즈키 코노미’와 유명 작곡가 ‘톰핵(Tom-H@ck)’ 및 ‘에바(eba)’가 참여한 OST를 담은 프로모션 비디오도 공개했다.
]"
[수출 부진…K-게임이 끌어 올린다]	https://n.news.naver.com/mnews/article/277/0005241741?sid=105	"[




엔씨소프트가 출시 예정인 신작 '쓰론 앤 리버티' 이미지.올해 국내 게임사들이 코로나19 기간 출시를 미뤘던 신작을 줄줄이 쏟아낸다. 신작 대부분은 세계 시장 공략을 목표로 하고 있다. 지난해 게임을 포함한 컴퓨터프로그램 부문 무역수지는 18억4000만달러(약 2조4100억원)의 적자를 기록했다. 연간 기준 최대 적자 기록이다. 국가간 수출과 수입을 통해 생겨난 수지타산인 무역수지는 지난해 3월부터 13개월째 적자를 기록 중이다. 게임 수출이 부진한 영향이 크다. 코로나19 기간 게임사들의 신작 출시가 이뤄지지 않은 영향이다. 갑작스러운 근무제도의 변경, 개발진의 코로나19 확진 등으로 게임 개발 속도가 떨어졌다. 그 결과 코로나19 전과 비교해 신작 출시는 절반 수준으로 줄었다. 올해는 상황이 다르다. 주요 게임사들은 지난해부터 전면 사무실 출근으로 전환하며 게임 개발에 속도를 높여 신작을 쏟아내기 시작했다.세계 시장에서는 벌써 한국 게임에 대한 반응이 뜨겁다. 지난달 9일 세계 시장 공략을 시작한 컴투스의 ‘서머너즈 워:크로니클’(이하 크로니클)은 25일 만에 300억원의 매출을 넘어섰다. 크로니클은 올해 매출 목표 1000억원의 30%를 단기간에 달성했다.



컴투스 ‘서머너즈 워:크로니클’ 이미지.올해 특히 한국 게임이 세계 시장에서의 활약이 기대되는 점은 북미와 유럽에서 인기가 높은 콘솔 기반 게임을 출시하기 때문이다. 콘솔게임은 전 세계 게임 산업에서 차지하는 비중이 25%를 넘는 큰 시장이지만 한국은 5% 정도다. 엔씨소프트, 네오위즈 등 국내 게임사가 콘솔게임 신작을 출시한다. 엔씨는 상반기 중 ‘쓰론 앤 리버티(이하 TL)'를 내놓는다. TL은 북미와 유럽에서 흥행몰이를 하기 위해 아마존게임스와 퍼블리싱 계약을 맺었다. 오는 8월 출시하는 네오위즈의 ’P의 거짓‘에 대한 기대감도 크다. 'P의 거짓’은 세계적인 게임 전시회 게임스컴에서 3관왕에 오르며 전 세계의 이목을 집중시켰다.빗장을 걸어 잠갔던 중국이 다시 문을 연 것도 게임 수출의 반등 요소다. 중국은 2017년 주한미군 고고도 미사일 방어체계(THAAD·사드) 배치에 대한 보복성 조치로 한국산 게임에 대한 판호(서비스 허가권)를 내주지 않았다. 최근 들어 다시 국내 게임사에 판호 발급을 재개해 넥슨과 넷마블, 스마일게이트, 위메이드 등이 중국에서 서비스를 준비중이다.
]"
[네오위즈 신작 ‘브라운더스트2’, 고전 JRPG 감성 ‘충만’]	https://n.news.naver.com/mnews/article/009/0005128030?sid=105	"[
6월 글로벌 출격…전투개선·가로화면지원 완성도 강화



 브라운더스트2 온라인 쇼케이스네오위즈(공동대표 김승철, 배태근)의 신작 ‘브라운더스트2’가 오는 6월 글로벌 시장에 출격한다. 네오위즈의 모바일게임 사업을 견인했던 ‘브라운더스트’의 후속작이라는 점에서 성과가 주목된다.10일 네오위즈는 ‘브라운더스트2’의 글로벌 온라인 쇼케이스를 개최하고 상세 게임 소개와 함께 서비스 일정을 발표했다.‘브라운더스트2’의 PD를 맡고 있는 이준희 겜프스엔 대표는 “전작 ‘브라운더스트’의 11년 전 이야기를 담은 게임”이라며 “패미콤시절부터 플레이스테이션1까지 즐겼던 명작 콘솔 RPG에 대한 추억을 가진 동료와 3년간 몰입해 개발한 작품”이라고 설명했다.‘브라운더스트2’는 고전 JRPG의 감성을 담은 것이 특징이다. 팩 시스템에 기반한 다채롭고 몰입감 넘치는 스토리, 고품질 2D 그래픽 기반의 캐릭터와 배경, 전작의 전략적인 턴제를 보다 대중적으로 계승한 전투 시스템 등이다. 스토리를 진행하며 여관, 주점 등에서 캐릭터를 확정적으로 얻을 수 있는 것도 포인트다.이 대표는 “전작에서 등장하지 않은 인물들을 주축으로 신과 같은 초월적인 존재가 등장하는 이야기보다는 대륙에서 살아가는 인간들의 이야기를 담았다”라며 “주인공을 막아서는 흑마법사 집단의 사도들도 단순한 악이 아닌 입체적인 모습으로 풀어냈다”라고 설명했다.차별 요소는 팩 시스템이다. 각 팩마다 서로 다른 배경과 이야기를 담아냈다. 동일 인물도 팩에 따라 완전히 다른 모습으로 등장한다. 정통 판타지에서 학원물, 첩보물 등 다양한 소재를 선보일 예정이다.이 대표는 “같은 스토리가 반복되면 지루할 수 있지만 팩 시스템을 통해 새로운 배경과 새로운 이야기를 제공할 수 있다”라며 “개발팀도 보다 자유롭게 상상력을 발휘하며 스토리를 제작할 수 있었다”라고 소개했다.고품질의 2D 그래픽도 특장점이다. 작은 소품 하나하나까지 세밀한 묘사에 신경써 제작했다고 한다. 캐릭터의 애니메이션도 8방향을 모두 구현해 품질을 높였다. 현존 2D 중 최고의 그래픽을 선사하는 것이 모토다. 지난 1월 사전체험 버전을 통해 공개한 일러스트도 새로운 원화로 변경하며 품질을 향상했다.사운드에도 심혈을 기울였다. 각 팩별로 두 개 이상의 테마를 제작하고 영상에 사용되는 배경음도 따로 제작했다. 현대적인 감각에 어울리는 EDM 등 팩에 맞춰 최적화했다. 제작된 음악만 60곡으로 향후 OST 발매도 염두에 두고 있다.또 전투 시스템은 전작을 계승하면서 난이도를 낮춰 이용자 접근성을 높였다. 사전체험에 참여한 이용자 의견을 반영해 캐릭터 배치 공간을 3X3의 9칸에서 3X4의 12칸으로 늘리고 공격과 방어를 동시에 고려해 배치하도록 변경했다. 밀치기 기능을 통해 범위 기술과 연계할 수 있도록 했고 공격이 누적되면 피해가 증가하는 체인 시스템, 주변에 피해를 입히고 침묵 등의 부가효과를 주는 폭탄 시스템도 갖췄다.여기에 이용자가 캐릭터를 조작해 돌아다닐 수 있는 여러 필드도 구성했다. 다양한 상호작용도 가능해 생동감을 더했다. 장비 제작이나 요리를 위한 재료를 구할 수 있는 ‘탐색’ 등 필드 활동을 위한 ‘재능’ 시스템도 구현했다.이 대표는 “필드를 탐험하다가 다양한 퍼즐도 접할 수 있고 기존 세로화면 외에 가로화면 대응도 준비해 어떤 화면에서도 만족스럽게 즐길 수 있다”라며 “출시 이후 TV 등 대형 화면에서 즐길 수 있는 콘솔 모드도 준비 중”이라고 덧붙였다.네오위즈는 10일부터 글로벌 사전예약도 시작했다. 오는 6월 8일부터 12일까지 파이널 베타 테스트도 진행한다. 테스터 모집 기간은 오는 17일부터 31일까지다. 정식 출시는 오는 6월이 목표다. 한국어, 일본어, 영어, 중국어 번체 등 총 4개국어를 지원한다.이 대표는 “전 세계 이용자분들이 보내주신 많은 응원과 격려, 질책을 마음에 새겼다”라며 “‘브라운더스트2’가 선물과도 같은 게임이 됐으면 한다”라고 밝혔다.한편 이날 진행된 온라인 쇼케이스에서는 게임 속 캐릭터 ‘라텔’을 연기한 김영선 성우가 스페셜 MC를 맡았다. 또 ‘라텔’의 일본어 목소리를 연기한 ‘호리에 슌’ 성우의 축전 영상과 일본의 인기 가수 ‘스즈키 코노미’와 유명 작곡가 ‘톰핵(Tom-H@ck)’ 및 ‘에바(eba)’가 참여한 OST를 담은 프로모션 비디오도 공개했다.
]"
['배그' 저력 확인한 크래프톤, 신작·AI로 실적 이어간다(종합)]	https://n.news.naver.com/mnews/article/277/0005256653?sid=105	"[




배틀그라운드가 분기 최대 매출을 기록했다. 출시 6년을 맞은 'PUBG: 배틀그라운드'(이하 배틀그라운드)가 꾸준한 성적을 낸 것이 주효했다.분기 최대 매출…배틀그라운드가 효자 역할크래프톤은1분기 매출 5387억원, 영업이익 2830억원, 당기순이익 2672억원을 기록했다고 9일 밝혔다. 전년 동기 대비 3% 성장한 매출액은 역대 최대 분기 매출액을 경신했다. 영업이익은 전년 동기 대비 10.1% 감소했으나, 주식보상비용을 제외할 경우 전년 동기 대비 12% 증가한 수치다. 당기순이익은 전 분기 대비 흑자로 전환했다.분기 최대 매출 기록은 배틀그라운드 PC·콘솔 부문의 트래픽 확대와 신규 유료화 콘텐츠가 인기를 끈 영향이다. PC 매출은 전년 동기 대비 68% 성장해, 전체 매출의 33% 비중을 차지하며 매출 성장에 크게 기여했다.모바일 부문은 신규 트래픽 유입 확대로 성장세를 확보했다. 1분기에 도입된 이용자들이 직접 맵을 제작할 수 있는 샌드박스 모드인 ‘크래프트 그라운드 모드’가 호응을 얻었다. 특히 배틀그라운드 모바일 인도(BGMI)의 서비스 중단 여파에도 성장세를 이어갔으며, 인도에서 서비스가 재개될 경우 모바일 부문이 더 크게 성장할 것으로 전망된다.크래프톤은 '스케일 업 더 크리에이티브'라는 전략 방향성 아래 글로벌 퍼블리셔로의 도약을 위한 행보를 강화한다는 방침이다. 이 전략은 자체 개발 게임과 소수 지분 투자를 통해 크리에이티브를 발굴하고 성장성을 극대화한다는 목표다. 



쉬어가는 2분기…'미글루' 등 신작 다수 준비크래프톤은 인공지능(AI)을 활용한 신규 서비스를 비롯해 다양한 신작으로 상승세를 이어간다는 계획이다.배동근 최고재무책임자(CFO)는 이날 실적발표 컨퍼런스콜에서 네이버제트와 추진하는 미글루에서 올해 안에 서비스를 개발해 북미에서 출시하겠다는 계획을 전했다. '이용자 창작 콘텐츠(UGC)' 요소에 기반한 게임을 개발한다는 구상이다.딥러닝 기술에 대한 자신감도 내비쳤다. 배 CFO는 ""딥러닝 기술을 게임으로 풀어낸 사내 데모 게임 '딥데이나잇'을 예로 들자면 보고 듣고 기억하고 대화하는 챗봇을 통해 자유로운 주제의 대화를 게임 내부에선 물론 외부에서 이어가는 시도를 해왔다""며 ""혼자서 게임을 플레이하지만 게임 속 가상연인, 친구가 강화학습을 통해 게임을 이해하고 전략을 제시하는 협동 토대를 마련했다""고 설명했다.크래프톤은 현재 24개의 신작 개발을 위한 파이프라인을 가동 중이다. 배 CFO는 ""'눈물을 마시는 새'를 위해 몬트리올에 게임 스튜디오를 오픈했고 주요 개발진도 합류했다""며 ""지금은 게임의 코어 게임성을 디파인(정립)하는 단계""라고 말했다.인기 판타지 작가인 이영도의 원작을 기반으로 한 게임 프로젝트 ‘눈물을 마시는 새’는 2025년 이후 출시 예정이다.이외에도 크래프톤은 모바일 실시간 전략 디펜스 게임 '디펜스 더비'를 연내 출시한다. 루트슈터 장르인 '블랙 버짓'은 내년 하반기에 출시하는 것을 목표로 하고 있다.
]"
[‘여전히 건재한 배틀그라운드’…크래프톤, 1분기 역대 최대 분기 매출 달성]	https://n.news.naver.com/mnews/article/243/0000044599?sid=105	"[
배그 신규 콘텐츠 기반 유료화 성과 확대, 지속적인 성장성 입증



김창한 크래프톤 대표 [사진 크래프톤][이코노미스트 원태영 기자]크래프톤이 배틀그라운드 인기에 힘입어 역대 최대 분기 매출을 달성했다. 9일 크래프톤은 1분기 연결재무제표 기준 매출 5387억원, 영업이익 2830억원, 당기순이익 2672억원을 기록했다고 밝혔다.1분기 연결 매출액은 전분기 대비 14%, 전년동기대비 3% 성장해 역대 최대 분기 매출액을 경신했다. 영업이익은 전분기 대비 124% 성장해 53%의 영업이익률을 기록했다. 특히 영업이익의 주식보상비용을 제외할 경우, 1분기 영업이익은 2930억원으로 전년 동기 12% 증가한 수치다. 당기순이익은 전분기 대비 흑자전환 하며, 50%의 당기순이익률을 기록했다.배틀그라운드 PC·콘솔 부문은 트래픽 확대와 신규 유료화 콘텐츠의 인기를 바탕으로 역대 최대 인게임 매출을 달성했다. 특히 PC 매출은 전분기 대비 28%, 전년동기대비 68% 성장해, 전체 매출의 33% 비중을 차지하며 매출 성장에 크게 기여했다. 3월 출시 6주년을 맞이한 배틀그라운드는 향후 아케이드 개편 및 클랜 시스템 추가, 슈퍼카 콜라보레이션, 신규 맵 출시 등 이용자들의 재미를 극대화하는 업데이트로 성장폭을 높여갈 계획이다.모바일 부문은 신규 트래픽 유입 확대로 성장세를 확보하고 있다. 1분기에 도입된 이용자들이 직접 맵을 제작할 수 있는 샌드박스 모드인 ‘크래프트 그라운드 모드’가 호응을 얻고 있으며, 2분기에도 성장형 스킨과 글로벌 브랜드와의 콜라보레이션을 통해 유료화 효율을 높여갈 예정이다.  크래프톤은 ‘스케일업 더 크리에이티브’(Scale-up the Creative)라는 전략 방향성 아래 글로벌 퍼블리셔로의 도약을 위한 행보를 강화한다. 이번 전략은 크래프톤이 자체 개발 게임과 소수 지분 투자를 통해 크리에이티브를 발굴하고 성장성을 극대화(Scale-up)하는 것에 목표를 두고 있다. 이에 따라 크래프톤과 독립 스튜디오 간 건강한 소통 체계를 갖추고 정밀한 검토, 리뷰, 테스트 등을 전개하는 제작 프로세스를 확립해 나갈 계획이다.2023년 초부터 자체 개발 게임과 소수 지분 투자를 통한 글로벌 세컨드 퍼블리싱 확보에 집중해왔으며, 현재 크래프톤 생태계 내 24개의 파이프라인을 준비 중이다. 아울러 크래프톤 내부에 게임 프로젝트 별 가상 조직(Virtual Organization)을 구축해 각 스튜디오의 제작을 지원하는 등 건강한 소통 체계를 마련하고, 보다 면밀한 제작 관리 체계 수립에 나설 방침이다.이외에도 크래프톤은 선제적인 투자를 통해 게임 제작 기간 단축과 게임 내 다양한 기능 구현을 위한 딥러닝 기술 연구에 매진 중이다. 최근 크래프톤 딥러닝 본부의 논문이 최고 권위 학회의 승인을 받았으며, 게임 속에서 협동 플레이가 가능한 기술을 구현하는 등 가시적인 성과를 낳고 있다.김창한 크래프톤 대표는 “크래프톤은 2023년 1분기 최대 실적 달성을 통해 배틀그라운드 IP의 지속 성장성을 입증했다”며 “더 많은 게임이 타석에 설 수 있도록 새로운 제작관리 전략을 도입하고, 신작 게임의 흥행 가능성을 높일 수 있도록 글로벌 퍼블리싱에도 집중할 것”이라고 말했다.
		]"
[]	https://sports.news.naver.com/news.nhn?oid=236&aid=0000233705	[]
[]	https://sports.news.naver.com/news.nhn?oid=236&aid=0000231138	[]
[]	https://sports.news.naver.com/news.nhn?oid=442&aid=0000161537	[]
"[네오위즈, 1분기 영업익 13억·전년比 89%↓…""신작으로 성장 모멘텀 확보""]"	https://n.news.naver.com/mnews/article/029/0002799947?sid=105	"[




네오위즈 판교타워. 네오위즈 제공    네오위즈는 연결기준 올해 1분기 매출 685억원, 영업이익 12억5200만원을 기록했다고 11일 공시했다. 전년 동기 대비 매출은 11%, 영업이익은 89% 감소한 수치다.같은 기간 당기순이익은 75.1% 줄어든 30억8500만원을 기록했다.세부적으로 살펴보면 모바일 게임 부문 매출은 323억원으로 집계됐다. 힐링 방치형 게임 '고양이와 스프'가 분기 최대 매출을 달성했으나 서비스 중인 모바일 게임의 매출 하향 안정화 기조가 이어졌다.PC·콘솔 게임 부문 매출액은 일본 자회사 게임온의 PC 퍼블리싱 사업부문 매각에 따른 영향으로 전분기 대비 12% 감소한 275억 원을 기록했다. 자회사 '티앤케이팩토리' 모바일 광고 매출이 포함된 기타 매출은 전분기 대비 5% 감소한 87억원이다.네오위즈는 올해 글로벌 성과와 자체 개발 신작에 집중한다. '고양이와 스프'는 최근 중국 게임사 킹소프트 시요와 현지 퍼블리싱 계약을 체결했다. 중국 진출의 발판을 마련한 것으로 이를 통해 '고양이와 스프'의 글로벌 성과를 더욱 확대해 나간다는 계획이다. 또 일본 인기 애니메이션 '던전에서 만남을 추구하면 안 되는 걸까'의 IP(지식재산권) 라이선스 계약을 완료하며 라인업을 확보하는 등 실적 개선을 위한 기반을 닦았다.오는 2분기와 3분기에는 각각 모바일 RPG(역할수행게임) '브라운더스트2'와 글로벌 기대작 'P의 거짓' 등 굵직한 타이틀을 출시한다.특히 'P의 거짓'은 IT·하드웨어 커뮤니티 '퀘이사존'과 협업해 게임 플레이 최적화를 위한 테스트를 진행하고 국내 이용자 대상의 FGT(Focus Group Test)에 나서는 등 게임 완성도를 높이기 위한 막바지 개발에 집중하고 있다.네오위즈표 서브컬쳐 게임으로 주목을 받은 '브라운더스트2'는 글로벌 사전 테스트로 얻은 이용자 피드백을 적극 반영, 전투 시스템·속도 개선, 편의성 강화 등을 업데이트한다. 네오위즈는 전날 '브라운더스트2'의 글로벌 온라인 쇼케이스를 열고 새롭게 변화한 게임성을 공개했다.웹3 블록체인 게임 플랫폼 '인텔라 X'의 출범도 앞두고 있다. 인텔라 X는 누구나 쉽게 즐길 수 있는 이용자 친화적인 플랫폼으로 지난 3일 1000만달러 규모의 '인텔라 X 웹3 게이밍 그랜트 프로그램'을 발표했다. 인텔라 X 생태계와 함께 할 웹3 게임 개발사를 발굴해 게임 개발부터 온보딩까지 전 과정을 전폭 지원해 나간다는 방침이다. 



네오위즈 1분기 실적 요약. 네오위즈 제공    
]"
"[[종합] ""고맙다 펍지야"" 크래프톤, 1분기 역대 최대 매출 달성]"	https://n.news.naver.com/mnews/article/031/0000745330?sid=105	"[
PC-모바일 '배틀그라운드' 쌍끌이 견인…외부 투자도 확대



크래프톤의 2023년도 1분기 실적 현황. [사진=크래프톤]간판 게임 '배틀그라운드'의 흥행에 힘입어 크래프톤이 역대 최대 분기 매출을 기록했다.9일 크래프톤(대표 김창한)은 2023년 1분기 연결 기준 매출 5천387억원, 영업이익 2천830억원, 당기순이익 2촌672억원을 기록했다고 공시했다.1분기 매출은 전분기 대비 14%, 전년 동기 대비 3% 성장하며 역대 최대 기록을 경신했다. 영업이익은 전분기 대비 124% 성장했으나 전년 동기 대비로는 10.1% 감소했다. 영업이익률은 53%를 기록했다. 당기순이익은 전분기 대비 흑자전환했다.PC·콘솔 부문은 '배틀그라운드'의 트래픽 확대와 신규 유료화 콘텐츠의 인기를 바탕으로 역대 최대 인게임 매출을 달성했다. 특히 PC 매출은 전분기 대비 28%, 전년동기대비 68% 성장하며 전체 매출의 33% 비중을 차지했다. 올해 3월 출시 6주년을 맞이한 배틀그라운드는 향후 아케이드 개편 및 클랜 시스템 추가, 슈퍼카 콜라보레이션, 신규 맵 출시 등의 업데이트로 성장폭을 높일 계획이다.모바일 부문은 '배틀그라운드 모바일' 등의 신규 트래픽 유입 확대로 성장세를 확보하고 있다. 이용자들이 직접 맵을 제작할 수 있는 샌드박스 모드인 '크래프트 그라운드 모드'가 1분기 도입됐으며 2분기에도 성장형 스킨과 글로벌 브랜드와의 콜라보레이션을 통해 유료화 효율을 높여갈 예정이다.크래프톤은 'Scale-up the Creative'라는 전략 방향성 아래 글로벌 퍼블리셔로의 도약을 위한 행보를 강화한다는 방침이다. 이 전략은 크래프톤이 자체 개발 게임과 소수 지분 투자를 통해 크리에이티브를 발굴하고 성장성을 극대화하는 데 목표를 두고 있다. 크래프톤과 독립 스튜디오간 소통 체계를 갖추고 정밀한 검토, 리뷰, 테스트 등을 전개하는 제작 프로세스를 확립해 나갈 계획이다.회사 측은 2023년 초부터 자체 개발 게임과 소수 지분 투자를 통한 글로벌 세컨드 퍼블리싱 확보에 집중해왔으며 현재 크래프톤 생태계 내 24개의 파이프라인을 준비 중이다. 아울러 크래프톤 내부에 게임 프로젝트 별 가상 조직(Virtual Organization)을 구축해 각 스튜디오의 제작을 지원하는 등 건강한 소통 체계를 마련하고 보다 면밀한 제작 관리 체계 수립에 나설 방침이다.배동근 크래프톤 최고재무책임자(CFO)는 이날 컨퍼런스 콜에서 ""이번 1분기에도 4개의 경쟁력 있는 글로벌 스튜디오에 투자를 진행해 6개 이상의 세컨 파티 퍼블리싱 라인업을 확보했다""며 ""상장 이후 크래프톤이 투자한 스튜디오의 수는 총 12개로 확장됐다""고 설명했다.



크래프톤의 주요 대응 전략. [사진=크래프톤]이외에도 크래프톤은 선제적인 투자를 통해 게임 제작 기간 단축과 게임 내 다양한 기능 구현을 위한 딥러닝 기술을 연구 중이다. 최근 크래프톤 딥러닝 본부의 논문이 최고 권위 학회의 승인을 받았으며 게임 속에서 협동 플레이가 가능한 기술을 구현하는 등 가시적인 성과를 낳고 있다는 게 회사 측 설명이다.김창한 크래프톤 대표는 ""크래프톤은 2023년 1분기 최대 실적 달성을 통해 배틀그라운드 IP의 지속 성장성을 입증했다""며 ""더 많은 게임이 타석에 설 수 있도록 새로운 제작관리 전략을 도입하고 신작 게임의 흥행 가능성을 높일 수 있도록 글로벌 퍼블리싱에도 집중할 것""이라고 말했다.
]"
